InvoiceNo,CustomerID,InvoiceDate,Quantity,UnitPrice,Description,District,Total_Price_LKR
EH-2022000138,20071,2022-04-20 09:23:21,1,1660,Gas Cooker Adapter (LPG-saver),Kalutara,1660
EH-2022000139,20157,2022-04-21 14:27:15,1,19250,Panasonic Inverter 700VA,Matale,19250
EH-2022000140,20216,2022-04-25 17:11:59,2,1000,Rechargeable LED Bulb,Colombo,2000
EH-2022000141,20052,2022-04-26 11:43:16,1,27760,Inverter Battery 12V 100Ah,Gampaha,27760
EH-2022000142,20222,2022-04-29 18:03:40,2,4050,Power Bank 10000mAh,Matara,8100
EH-2022000142,20222,2022-04-29 18:03:40,3,1040,Rechargeable LED Bulb,Matara,3120
EH-2022000143,20244,2022-05-02 19:25:49,1,4240,Solar Lantern (Rechargeable),Gampaha,4240
EH-2022000143,20244,2022-05-02 19:25:49,1,4790,National Table Fan 16-inch,Gampaha,4790
EH-2022000143,20244,2022-05-02 19:25:49,1,63150,Singer LED TV 43-inch,Gampaha,63150
EH-2022000144,20035,2022-05-04 15:09:32,1,5330,Abans Blender 400W,Colombo,5330
EH-2022000145,20126,2022-05-05 10:45:35,1,23990,Inverter Battery 12V 100Ah,Puttalam,23990
EH-2022000145,20126,2022-05-05 10:45:35,1,4610,Bluetooth Earbuds,Puttalam,4610
EH-2022000145,20126,2022-05-05 10:45:35,2,1090,Rechargeable LED Bulb,Puttalam,2180
EH-2022000146,20162,2022-05-05 19:23:50,1,5030,Abans Blender 400W,Ratnapura,5030
EH-2022000146,20162,2022-05-05 19:23:50,1,3620,Philips Electric Kettle,Ratnapura,3620
EH-2022000147,20235,2022-05-13 16:47:13,1,92310,Kelvinator Refrigerator 190L,Colombo,92310
EH-2022000147,20235,2022-05-13 16:47:13,1,19430,Panasonic Inverter 700VA,Colombo,19430
EH-2022000147,20235,2022-05-13 16:47:13,1,930,Extension Cord (4-Socket),Colombo,930
EH-2022000148,20053,2022-05-13 17:07:28,1,36660,Singer LED TV 32-inch,Ratnapura,36660
EH-2022000148,20053,2022-05-13 17:07:28,1,7140,Sony Bluetooth Speaker,Ratnapura,7140
EH-2022000148,20053,2022-05-13 17:07:28,1,4140,Solar Lantern (Rechargeable),Ratnapura,4140
EH-2022000149,20128,2022-05-15 09:41:08,1,3670,Philips Electric Kettle,Matara,3670
EH-2022000149,20128,2022-05-15 09:41:08,1,4820,National Table Fan 16-inch,Matara,4820
EH-2022000149,20128,2022-05-15 09:41:08,1,24620,Inverter Battery 12V 100Ah,Matara,24620
EH-2022000150,20044,2022-05-16 09:04:25,1,990,Rechargeable LED Bulb,Jaffna,990
EH-2022000151,20206,2022-05-17 18:12:11,1,3530,Power Bank 10000mAh,Colombo,3530
EH-2022000152,20011,2022-05-19 09:16:30,1,22490,Inverter Battery 12V 100Ah,Ratnapura,22490
EH-2022000152,20011,2022-05-19 09:16:30,1,2150,Laptop Cooling Pad,Ratnapura,2150
EH-2022000153,20247,2022-05-20 12:25:07,1,34960,Singer LED TV 32-inch,Kurunegala,34960
EH-2022000154,20095,2022-05-21 15:46:16,1,950,Extension Cord (4-Socket),Kurunegala,950
EH-2022000155,20091,2022-06-02 15:04:23,2,960,Extension Cord (4-Socket),Colombo,1920
EH-2022000156,20096,2022-06-05 18:38:44,2,4390,Solar Lantern (Rechargeable),Ratnapura,8780
EH-2022000157,20149,2022-06-08 19:41:24,1,20030,Panasonic Inverter 700VA,Kurunegala,20030
EH-2022000157,20149,2022-06-08 19:41:24,3,1020,Rechargeable LED Bulb,Kurunegala,3060
EH-2022000157,20149,2022-06-08 19:41:24,1,58950,Singer LED TV 43-inch,Kurunegala,58950
EH-2022000158,20204,2022-06-09 19:48:30,1,63010,Samsung Galaxy A14 Smartphone,Colombo,63010
EH-2022000159,20017,2022-06-16 16:35:02,1,25750,Inverter Battery 12V 100Ah,Colombo,25750
EH-2022000159,20017,2022-06-16 16:35:02,1,4690,National Table Fan 16-inch,Colombo,4690
EH-2022000160,20107,2022-06-18 16:54:19,1,5030,National Table Fan 16-inch,Gampaha,5030
EH-2022000161,20022,2022-06-19 11:59:51,1,1110,Rechargeable LED Bulb,Matale,1110
EH-2022000162,20234,2022-06-21 20:27:26,1,3630,Solar Lantern (Rechargeable),Galle,3630
EH-2022000163,20121,2022-06-22 08:29:30,1,6730,Innovex Rice Cooker 1.8L,Gampaha,6730
EH-2022000164,20156,2022-06-23 15:59:52,2,3670,Power Bank 10000mAh,Ratnapura,7340
EH-2022000164,20156,2022-06-23 15:59:52,1,8600,itel Feature Phone,Ratnapura,8600
EH-2022000165,20220,2022-06-26 20:26:27,1,4130,Solar Lantern (Rechargeable),Matara,4130
EH-2022000165,20220,2022-06-26 20:26:27,1,5280,Abans Blender 400W,Matara,5280
EH-2022000165,20220,2022-06-26 20:26:27,1,6220,Innovex Rice Cooker 1.8L,Matara,6220
EH-2022000166,20125,2022-06-30 18:21:47,1,1020,Rechargeable LED Bulb,Kurunegala,1020
EH-2022000167,20187,2022-07-01 15:19:03,2,3690,Philips Electric Kettle,Gampaha,7380
EH-2022000168,20187,2022-07-03 20:18:15,1,5010,National Table Fan 16-inch,Gampaha,5010
EH-2022000168,20187,2022-07-03 20:18:15,1,43280,Xiaomi Redmi 12 Smartphone,Gampaha,43280
EH-2022000169,20115,2022-07-05 09:05:06,1,4240,Solar Lantern (Rechargeable),Gampaha,4240
EH-2022000169,20115,2022-07-05 09:05:06,1,7020,Sony Bluetooth Speaker,Gampaha,7020
EH-2022000170,20071,2022-07-10 12:03:39,1,20380,Panasonic Inverter 700VA,Kalutara,20380
EH-2022000170,20071,2022-07-10 12:03:39,3,900,Rechargeable LED Bulb,Kalutara,2700
EH-2022000170,20071,2022-07-10 12:03:39,1,34910,Singer LED TV 32-inch,Kalutara,34910
EH-2022000171,20094,2022-07-15 13:14:49,1,4370,Solar Lantern (Rechargeable),Kandy,4370
EH-2022000171,20094,2022-07-15 13:14:49,1,7200,Sony Bluetooth Speaker,Kandy,7200
EH-2022000171,20094,2022-07-15 13:14:49,1,4780,National Table Fan 16-inch,Kandy,4780
EH-2022000172,20064,2022-07-16 18:41:51,1,4720,National Table Fan 16-inch,Colombo,4720
EH-2022000173,20053,2022-07-19 10:10:16,2,910,Extension Cord (4-Socket),Ratnapura,1820
EH-2022000173,20053,2022-07-19 10:10:16,1,1750,Gas Cooker Adapter (LPG-saver),Ratnapura,1750
EH-2022000174,20162,2022-07-20 10:07:15,1,1080,Rechargeable LED Bulb,Ratnapura,1080
EH-2022000174,20162,2022-07-20 10:07:15,1,26580,Inverter Battery 12V 100Ah,Ratnapura,26580
EH-2022000175,20164,2022-07-21 20:11:27,1,960,Rechargeable LED Bulb,Gampaha,960
EH-2022000175,20164,2022-07-21 20:11:27,1,20420,Panasonic Inverter 700VA,Gampaha,20420
EH-2022000176,20124,2022-07-22 08:39:52,1,1660,Gas Cooker Adapter (LPG-saver),Batticaloa,1660
EH-2022000176,20124,2022-07-22 08:39:52,1,4020,Solar Lantern (Rechargeable),Batticaloa,4020
EH-2022000177,20231,2022-07-22 16:20:59,2,4280,Solar Lantern (Rechargeable),Colombo,8560
EH-2022000177,20231,2022-07-22 16:20:59,1,22380,Panasonic Inverter 700VA,Colombo,22380
EH-2022000177,20231,2022-07-22 16:20:59,1,24010,Inverter Battery 12V 100Ah,Colombo,24010
EH-2022000178,20080,2022-07-29 12:13:50,1,43710,Xiaomi Redmi 12 Smartphone,Kalutara,43710
EH-2022000178,20080,2022-07-29 12:13:50,1,6650,Innovex Rice Cooker 1.8L,Kalutara,6650
EH-2022000178,20080,2022-07-29 12:13:50,2,900,Extension Cord (4-Socket),Kalutara,1800
EH-2022000179,20231,2022-07-29 18:37:06,3,940,Rechargeable LED Bulb,Colombo,2820
EH-2022000179,20231,2022-07-29 18:37:06,1,34470,Singer LED TV 32-inch,Colombo,34470
EH-2022000180,20108,2022-08-03 10:07:17,1,1770,Gas Cooker Adapter (LPG-saver),Batticaloa,1770
EH-2022000180,20108,2022-08-03 10:07:17,1,6260,Innovex Rice Cooker 1.8L,Batticaloa,6260
EH-2022000181,20213,2022-08-05 14:13:56,2,4060,Solar Lantern (Rechargeable),Gampaha,8120
EH-2022000181,20213,2022-08-05 14:13:56,1,21750,Panasonic Inverter 700VA,Gampaha,21750
EH-2022000182,20071,2022-08-05 17:41:28,1,41190,Xiaomi Redmi 12 Smartphone,Kalutara,41190
EH-2022000183,20187,2022-08-05 18:10:36,2,4450,Solar Lantern (Rechargeable),Gampaha,8900
EH-2022000183,20187,2022-08-05 18:10:36,1,4550,Bluetooth Earbuds,Gampaha,4550
EH-2022000183,20187,2022-08-05 18:10:36,1,3330,Power Bank 10000mAh,Gampaha,3330
EH-2022000184,20101,2022-08-06 13:54:26,1,5030,National Table Fan 16-inch,Colombo,5030
EH-2022000184,20101,2022-08-06 13:54:26,1,6590,Innovex Rice Cooker 1.8L,Colombo,6590
EH-2022000185,20048,2022-08-07 16:45:04,2,1040,Rechargeable LED Bulb,Colombo,2080
EH-2022000185,20048,2022-08-07 16:45:04,1,62690,Samsung Galaxy A14 Smartphone,Colombo,62690
EH-2022000185,20048,2022-08-07 16:45:04,2,980,Extension Cord (4-Socket),Colombo,1960
EH-2022000186,20082,2022-08-10 12:25:00,1,22630,Panasonic Inverter 700VA,Kurunegala,22630
EH-2022000186,20082,2022-08-10 12:25:00,2,1050,Rechargeable LED Bulb,Kurunegala,2100
EH-2022000186,20082,2022-08-10 12:25:00,1,4690,Bluetooth Earbuds,Kurunegala,4690
EH-2022000187,20231,2022-08-10 18:59:07,2,1080,Rechargeable LED Bulb,Colombo,2160
EH-2022000188,20162,2022-08-10 20:23:27,2,3840,Philips Electric Kettle,Ratnapura,7680
EH-2022000188,20162,2022-08-10 20:23:27,2,1080,Rechargeable LED Bulb,Ratnapura,2160
EH-2022000189,20025,2022-08-12 08:05:41,2,3980,Solar Lantern (Rechargeable),Colombo,7960
EH-2022000189,20025,2022-08-12 08:05:41,1,1830,Gas Cooker Adapter (LPG-saver),Colombo,1830
EH-2022000189,20025,2022-08-12 08:05:41,2,1010,Rechargeable LED Bulb,Colombo,2020
EH-2022000190,20001,2022-08-15 17:37:03,1,7180,Sony Bluetooth Speaker,Colombo,7180
EH-2022000190,20001,2022-08-15 17:37:03,3,980,Rechargeable LED Bulb,Colombo,2940
EH-2022000191,20024,2022-08-16 09:21:02,1,27630,Inverter Battery 12V 100Ah,Colombo,27630
EH-2022000192,20233,2022-08-16 18:06:44,1,4530,Solar Lantern (Rechargeable),Colombo,4530
EH-2022000193,20001,2022-08-17 20:48:33,1,4530,Bluetooth Earbuds,Colombo,4530
EH-2022000193,20001,2022-08-17 20:48:33,1,1630,Gas Cooker Adapter (LPG-saver),Colombo,1630
EH-2022000194,20098,2022-08-20 13:27:11,1,3510,Power Bank 10000mAh,Colombo,3510
EH-2022000194,20098,2022-08-20 13:27:11,1,4960,National Table Fan 16-inch,Colombo,4960
EH-2022000195,20231,2022-08-21 09:57:37,1,6210,Innovex Rice Cooker 1.8L,Colombo,6210
EH-2022000195,20231,2022-08-21 09:57:37,1,21490,Panasonic Inverter 700VA,Colombo,21490
EH-2022000195,20231,2022-08-21 09:57:37,1,92620,Kelvinator Refrigerator 190L,Colombo,92620
EH-2022000196,20165,2022-08-22 16:36:50,1,3800,Power Bank 10000mAh,Jaffna,3800
EH-2022000197,20048,2022-08-27 09:55:29,1,4540,Bluetooth Earbuds,Colombo,4540
EH-2022000197,20048,2022-08-27 09:55:29,1,7050,Sony Bluetooth Speaker,Colombo,7050
EH-2022000197,20048,2022-08-27 09:55:29,1,5150,Abans Blender 400W,Colombo,5150
EH-2022000198,20135,2022-08-28 19:52:34,1,23730,Inverter Battery 12V 100Ah,Gampaha,23730
EH-2022000198,20135,2022-08-28 19:52:34,1,5290,Abans Blender 400W,Gampaha,5290
EH-2022000198,20135,2022-08-28 19:52:34,3,1050,Rechargeable LED Bulb,Gampaha,3150
EH-2022000199,20058,2022-08-29 15:16:11,2,960,Rechargeable LED Bulb,Galle,1920
EH-2022000200,20192,2022-08-30 16:49:43,1,4150,Solar Lantern (Rechargeable),Kurunegala,4150
EH-2022000200,20192,2022-08-30 16:49:43,1,4520,Bluetooth Earbuds,Kurunegala,4520
EH-2022000200,20192,2022-08-30 16:49:43,3,900,Rechargeable LED Bulb,Kurunegala,2700
EH-2022000201,20222,2022-08-30 19:43:19,1,22600,Inverter Battery 12V 100Ah,Matara,22600
EH-2022000202,20062,2022-09-01 12:45:24,1,35760,Singer LED TV 32-inch,Colombo,35760
EH-2022000203,20042,2022-09-02 18:49:59,2,3820,Solar Lantern (Rechargeable),Gampaha,7640
EH-2022000203,20042,2022-09-02 18:49:59,2,3990,Power Bank 10000mAh,Gampaha,7980
EH-2022000203,20042,2022-09-02 18:49:59,1,67560,Samsung Galaxy A14 Smartphone,Gampaha,67560
EH-2022000204,20173,2022-09-02 19:11:50,1,4720,National Table Fan 16-inch,Gampaha,4720
EH-2022000204,20173,2022-09-02 19:11:50,2,3750,Solar Lantern (Rechargeable),Gampaha,7500
EH-2022000204,20173,2022-09-02 19:11:50,1,22000,Panasonic Inverter 700VA,Gampaha,22000
EH-2022000205,20057,2022-09-03 11:35:41,1,21100,Panasonic Inverter 700VA,Gampaha,21100
EH-2022000205,20057,2022-09-03 11:35:41,2,930,Extension Cord (4-Socket),Gampaha,1860
EH-2022000206,20214,2022-09-03 13:45:13,1,20200,Panasonic Inverter 700VA,Colombo,20200
EH-2022000207,20142,2022-09-06 15:35:25,3,890,Rechargeable LED Bulb,Gampaha,2670
EH-2022000208,20057,2022-09-07 15:14:09,1,8980,itel Feature Phone,Gampaha,8980
EH-2022000208,20057,2022-09-07 15:14:09,3,1030,Rechargeable LED Bulb,Gampaha,3090
EH-2022000208,20057,2022-09-07 15:14:09,1,20420,Panasonic Inverter 700VA,Gampaha,20420
EH-2022000209,20089,2022-09-08 17:06:59,2,1030,Rechargeable LED Bulb,Colombo,2060
EH-2022000209,20089,2022-09-08 17:06:59,1,2030,Laptop Cooling Pad,Colombo,2030
EH-2022000209,20089,2022-09-08 17:06:59,1,4480,Solar Lantern (Rechargeable),Colombo,4480
EH-2022000210,20212,2022-09-10 15:40:54,1,4370,Solar Lantern (Rechargeable),Kurunegala,4370
EH-2022000210,20212,2022-09-10 15:40:54,1,62750,Samsung Galaxy A14 Smartphone,Kurunegala,62750
EH-2022000211,20220,2022-09-11 12:32:20,1,25130,Inverter Battery 12V 100Ah,Matara,25130
EH-2022000211,20220,2022-09-11 12:32:20,1,4020,Solar Lantern (Rechargeable),Matara,4020
EH-2022000211,20220,2022-09-11 12:32:20,1,8410,itel Feature Phone,Matara,8410
EH-2022000212,20080,2022-09-16 12:20:30,1,940,Rechargeable LED Bulb,Kalutara,940
EH-2022000213,20244,2022-09-16 18:46:25,1,43110,Xiaomi Redmi 12 Smartphone,Gampaha,43110
EH-2022000214,20057,2022-09-16 20:17:36,1,4870,National Table Fan 16-inch,Gampaha,4870
EH-2022000215,20193,2022-09-19 18:08:30,1,1590,Gas Cooker Adapter (LPG-saver),Colombo,1590
EH-2022000215,20193,2022-09-19 18:08:30,2,920,Extension Cord (4-Socket),Colombo,1840
EH-2022000216,20193,2022-09-20 10:25:57,2,3810,Power Bank 10000mAh,Colombo,7620
EH-2022000216,20193,2022-09-20 10:25:57,1,940,Extension Cord (4-Socket),Colombo,940
EH-2022000216,20193,2022-09-20 10:25:57,2,3630,Solar Lantern (Rechargeable),Colombo,7260
EH-2022000217,20181,2022-09-20 15:31:56,2,3890,Solar Lantern (Rechargeable),Gampaha,7780
EH-2022000217,20181,2022-09-20 15:31:56,1,5400,Abans Blender 400W,Gampaha,5400
EH-2022000217,20181,2022-09-20 15:31:56,1,4680,National Table Fan 16-inch,Gampaha,4680
EH-2022000218,20019,2022-09-20 19:28:14,1,4690,National Table Fan 16-inch,Gampaha,4690
EH-2022000219,20048,2022-09-22 12:05:32,1,4570,Bluetooth Earbuds,Colombo,4570
EH-2022000219,20048,2022-09-22 12:05:32,2,930,Rechargeable LED Bulb,Colombo,1860
EH-2022000220,20222,2022-09-22 13:22:03,1,4050,Power Bank 10000mAh,Matara,4050
EH-2022000221,20115,2022-09-24 08:11:18,1,26610,Inverter Battery 12V 100Ah,Gampaha,26610
EH-2022000222,20208,2022-09-24 19:21:56,1,3670,Philips Electric Kettle,Gampaha,3670
EH-2022000222,20208,2022-09-24 19:21:56,1,5480,Abans Blender 400W,Gampaha,5480
EH-2022000222,20208,2022-09-24 19:21:56,2,1020,Rechargeable LED Bulb,Gampaha,2040
EH-2022000223,20126,2022-09-27 11:51:28,1,20480,Panasonic Inverter 700VA,Puttalam,20480
EH-2022000223,20126,2022-09-27 11:51:28,1,3660,Power Bank 10000mAh,Puttalam,3660
EH-2022000223,20126,2022-09-27 11:51:28,2,950,Rechargeable LED Bulb,Puttalam,1900
EH-2022000224,20057,2022-09-28 08:32:49,1,4150,Solar Lantern (Rechargeable),Gampaha,4150
EH-2022000224,20057,2022-09-28 08:32:49,1,6870,Sony Bluetooth Speaker,Gampaha,6870
EH-2022000224,20057,2022-09-28 08:32:49,1,4500,Bluetooth Earbuds,Gampaha,4500
EH-2022000225,20162,2022-09-29 16:09:51,2,3900,Solar Lantern (Rechargeable),Ratnapura,7800
EH-2022000225,20162,2022-09-29 16:09:51,1,990,Extension Cord (4-Socket),Ratnapura,990
EH-2022000226,20169,2022-09-30 13:53:57,1,3860,Solar Lantern (Rechargeable),Kalutara,3860
EH-2022000226,20169,2022-09-30 13:53:57,2,3720,Philips Electric Kettle,Kalutara,7440
EH-2022000227,20045,2022-10-01 10:42:16,1,4440,Bluetooth Earbuds,Colombo,4440
EH-2022000227,20045,2022-10-01 10:42:16,2,3220,Power Bank 10000mAh,Colombo,6440
EH-2022000228,20106,2022-10-02 16:57:30,1,3150,Power Bank 10000mAh,Colombo,3150
EH-2022000228,20106,2022-10-02 16:57:30,1,18280,Panasonic Inverter 700VA,Colombo,18280
EH-2022000229,20053,2022-10-02 18:08:08,1,35300,Singer LED TV 32-inch,Ratnapura,35300
EH-2022000230,20193,2022-10-03 12:58:27,1,41620,Xiaomi Redmi 12 Smartphone,Colombo,41620
EH-2022000231,20047,2022-10-03 18:46:06,1,61630,Singer LED TV 43-inch,Matara,61630
EH-2022000232,20115,2022-10-05 11:50:39,2,990,Extension Cord (4-Socket),Gampaha,1980
EH-2022000232,20115,2022-10-05 11:50:39,1,7420,Sony Bluetooth Speaker,Gampaha,7420
EH-2022000232,20115,2022-10-05 11:50:39,1,8330,itel Feature Phone,Gampaha,8330
EH-2022000233,20080,2022-10-07 12:57:26,1,128620,LG Washing Machine 7kg,Kalutara,128620
EH-2022000233,20080,2022-10-07 12:57:26,1,61590,Singer LED TV 43-inch,Kalutara,61590
EH-2022000233,20080,2022-10-07 12:57:26,2,3260,Power Bank 10000mAh,Kalutara,6520
EH-2022000234,20058,2022-10-07 17:32:55,1,4580,Bluetooth Earbuds,Galle,4580
EH-2022000234,20058,2022-10-07 17:32:55,2,3230,Power Bank 10000mAh,Galle,6460
EH-2022000234,20058,2022-10-07 17:32:55,1,3990,Philips Electric Kettle,Galle,3990
EH-2022000235,20039,2022-10-07 17:40:39,1,7080,Sony Bluetooth Speaker,Kalutara,7080
EH-2022000235,20039,2022-10-07 17:40:39,1,920,Extension Cord (4-Socket),Kalutara,920
EH-2022000236,20230,2022-10-07 18:42:50,1,42830,Xiaomi Redmi 12 Smartphone,Gampaha,42830
EH-2022000236,20230,2022-10-07 18:42:50,1,5420,Abans Blender 400W,Gampaha,5420
EH-2022000237,20100,2022-10-08 12:36:43,1,8230,itel Feature Phone,Gampaha,8230
EH-2022000237,20100,2022-10-08 12:36:43,1,4590,National Table Fan 16-inch,Gampaha,4590
EH-2022000237,20100,2022-10-08 12:36:43,1,2000,Laptop Cooling Pad,Gampaha,2000
EH-2022000238,20121,2022-10-08 12:56:32,1,22030,Inverter Battery 12V 100Ah,Gampaha,22030
EH-2022000239,20222,2022-10-08 13:23:33,2,880,Rechargeable LED Bulb,Matara,1760
EH-2022000239,20222,2022-10-08 13:23:33,1,8140,itel Feature Phone,Matara,8140
EH-2022000239,20222,2022-10-08 13:23:33,1,41510,Xiaomi Redmi 12 Smartphone,Matara,41510
EH-2022000240,20104,2022-10-08 19:55:29,1,6370,Innovex Rice Cooker 1.8L,Ratnapura,6370
EH-2022000240,20104,2022-10-08 19:55:29,1,3040,Power Bank 10000mAh,Ratnapura,3040
EH-2022000241,20191,2022-10-09 17:26:09,1,36720,Singer LED TV 32-inch,Galle,36720
EH-2022000241,20191,2022-10-09 17:26:09,1,8680,itel Feature Phone,Galle,8680
EH-2022000242,20205,2022-10-09 18:04:46,1,17990,Panasonic Inverter 700VA,Kurunegala,17990
EH-2022000242,20205,2022-10-09 18:04:46,1,65320,Samsung Galaxy A14 Smartphone,Kurunegala,65320
EH-2022000242,20205,2022-10-09 18:04:46,1,6920,Sony Bluetooth Speaker,Kurunegala,6920
EH-2022000243,20122,2022-10-11 08:09:52,1,88610,Kelvinator Refrigerator 190L,Kandy,88610
EH-2022000243,20122,2022-10-11 08:09:52,1,21020,Inverter Battery 12V 100Ah,Kandy,21020
EH-2022000244,20071,2022-10-12 15:35:52,2,850,Rechargeable LED Bulb,Kalutara,1700
EH-2022000244,20071,2022-10-12 15:35:52,1,18160,Panasonic Inverter 700VA,Kalutara,18160
EH-2022000245,20245,2022-10-12 19:26:33,1,4990,Abans Blender 400W,Gampaha,4990
EH-2022000245,20245,2022-10-12 19:26:33,1,89470,Kelvinator Refrigerator 190L,Gampaha,89470
EH-2022000245,20245,2022-10-12 19:26:33,2,3850,Philips Electric Kettle,Gampaha,7700
EH-2022000246,20198,2022-10-13 11:49:32,1,6860,Innovex Rice Cooker 1.8L,Gampaha,6860
EH-2022000246,20198,2022-10-13 11:49:32,1,61560,Singer LED TV 43-inch,Gampaha,61560
EH-2022000246,20198,2022-10-13 11:49:32,1,880,Rechargeable LED Bulb,Gampaha,880
EH-2022000247,20136,2022-10-13 17:49:19,3,870,Rechargeable LED Bulb,Gampaha,2610
EH-2022000248,20193,2022-10-14 16:18:26,1,1450,Gas Cooker Adapter (LPG-saver),Colombo,1450
EH-2022000248,20193,2022-10-14 16:18:26,1,19530,Panasonic Inverter 700VA,Colombo,19530
EH-2022000248,20193,2022-10-14 16:18:26,1,8680,itel Feature Phone,Colombo,8680
EH-2022000249,20133,2022-10-14 18:54:28,2,980,Extension Cord (4-Socket),Batticaloa,1960
EH-2022000250,20136,2022-10-15 16:57:22,1,6240,Innovex Rice Cooker 1.8L,Gampaha,6240
EH-2022000251,20212,2022-10-15 18:43:46,2,3980,Philips Electric Kettle,Kurunegala,7960
EH-2022000252,20171,2022-10-17 09:12:00,1,3080,Power Bank 10000mAh,Ratnapura,3080
EH-2022000253,20106,2022-10-17 10:10:25,1,5510,Abans Blender 400W,Colombo,5510
EH-2022000253,20106,2022-10-17 10:10:25,1,42910,Xiaomi Redmi 12 Smartphone,Colombo,42910
EH-2022000254,20212,2022-10-18 19:31:40,1,880,Rechargeable LED Bulb,Kurunegala,880
EH-2022000255,20190,2022-10-21 16:24:32,1,8200,itel Feature Phone,Kandy,8200
EH-2022000256,20149,2022-10-21 17:28:11,1,6200,Innovex Rice Cooker 1.8L,Kurunegala,6200
EH-2022000256,20149,2022-10-21 17:28:11,1,2210,Laptop Cooling Pad,Kurunegala,2210
EH-2022000256,20149,2022-10-21 17:28:11,3,860,Rechargeable LED Bulb,Kurunegala,2580
EH-2022000257,20072,2022-10-22 13:50:25,1,22530,Inverter Battery 12V 100Ah,Kurunegala,22530
EH-2022000258,20212,2022-10-23 20:04:21,1,840,Rechargeable LED Bulb,Kurunegala,840
EH-2022000258,20212,2022-10-23 20:04:21,1,5010,Abans Blender 400W,Kurunegala,5010
EH-2022000259,20053,2022-10-24 18:07:42,1,4560,National Table Fan 16-inch,Ratnapura,4560
EH-2022000259,20053,2022-10-24 18:07:42,1,40710,Xiaomi Redmi 12 Smartphone,Ratnapura,40710
EH-2022000259,20053,2022-10-24 18:07:42,2,4000,Philips Electric Kettle,Ratnapura,8000
EH-2022000260,20105,2022-10-26 15:53:28,2,950,Extension Cord (4-Socket),Anuradhapura,1900
EH-2022000260,20105,2022-10-26 15:53:28,1,1380,Gas Cooker Adapter (LPG-saver),Anuradhapura,1380
EH-2022000260,20105,2022-10-26 15:53:28,1,61230,Singer LED TV 43-inch,Anuradhapura,61230
EH-2022000261,20229,2022-10-26 18:07:13,2,3910,Philips Electric Kettle,Colombo,7820
EH-2022000261,20229,2022-10-26 18:07:13,1,93860,Kelvinator Refrigerator 190L,Colombo,93860
EH-2022000262,20144,2022-10-26 19:07:53,1,2060,Laptop Cooling Pad,Colombo,2060
EH-2022000262,20144,2022-10-26 19:07:53,1,19370,Panasonic Inverter 700VA,Colombo,19370
EH-2022000263,20260,2022-10-26 19:17:46,1,8580,itel Feature Phone,Galle,8580
EH-2022000263,20260,2022-10-26 19:17:46,1,4560,National Table Fan 16-inch,Galle,4560
EH-2022000264,20097,2022-10-27 13:03:20,1,5090,Abans Blender 400W,Matale,5090
EH-2022000265,20115,2022-10-27 18:24:29,1,4620,Bluetooth Earbuds,Gampaha,4620
EH-2022000265,20115,2022-10-27 18:24:29,1,1410,Gas Cooker Adapter (LPG-saver),Gampaha,1410
EH-2022000265,20115,2022-10-27 18:24:29,1,5280,Abans Blender 400W,Gampaha,5280
EH-2022000266,20197,2022-10-28 09:49:19,1,4810,National Table Fan 16-inch,Colombo,4810
EH-2022000266,20197,2022-10-28 09:49:19,1,65430,Singer LED TV 43-inch,Colombo,65430
EH-2022000267,20220,2022-10-28 16:58:48,1,22220,Inverter Battery 12V 100Ah,Matara,22220
EH-2022000267,20220,2022-10-28 16:58:48,1,4630,Bluetooth Earbuds,Matara,4630
EH-2022000268,20191,2022-10-29 17:30:45,1,18860,Panasonic Inverter 700VA,Galle,18860
EH-2022000269,20121,2022-10-31 09:27:12,1,2220,Laptop Cooling Pad,Gampaha,2220
EH-2022000269,20121,2022-10-31 09:27:12,1,18460,Panasonic Inverter 700VA,Gampaha,18460
