InvoiceNo,StockCode,Description,Quantity,InvoiceDate,CustomerID,UnitPrice_LKR,Total_Price_LKR,District
541114,40087,CARGILLS MAGIC SAUSAGES 400G,10,3/5/24 18:29,401042,930,9300,Kandy
541115,40036,MAGGI COCONUT MILK POWDER 300G,8,3/8/24 20:46,,895,7160,Anuradhapura
541116,40016,LINK SAMAHAN BOX (100 PACKETS),4,3/9/24 9:41,401202,1790,7160,Matale
541117,40001,DILMAH CEYLON TEA 500G,2,3/9/24 10:43,401037,1430,2860,Ratnapura
541118,40004,ZESTA TEA 400G,5,3/9/24 16:09,401068,1250,6250,Hambantota
541119,40015,SIDDHALEPA BALM 50G,2,3/11/24 19:02,401005,300,600,Colombo
541120,40014,SPA CEYLON HAND CREAM,4,3/12/24 8:50,401065,2625,10500,Moneragala
541121,40002,DILMAH EARL GREY TEA 50 BAGS,3,3/12/24 18:50,401148,1015,3045,Colombo
541122,40064,HORLICKS 500G,5,3/13/24 15:46,401016,1135,5675,Ampara
541123,40001,DILMAH CEYLON TEA 500G,5,3/14/24 15:25,401220,1430,7150,Colombo
541124,40044,HAPPY COW CHEESE 120G,5,3/15/24 16:19,,1015,5075,Polonnaruwa
541125,40001,DILMAH CEYLON TEA 500G,8,3/17/24 13:34,401213,1430,11440,Kandy
541126,40038,MOTHA FALUDA MIX 100G,2,3/17/24 14:12,401034,240,480,Galle
541127,40001,DILMAH CEYLON TEA 500G,3,3/19/24 11:14,401049,1430,4290,Trincomalee
541128,40010,MALIBAN MARIE BISCUITS 400G,15,3/20/24 19:30,401003,415,6225,Nuwara Eliya
541129,40035,CBL SAMAPOSHA 200G,6,3/20/24 19:48,401049,215,1290,Colombo
541130,40040,SIGNAL TOOTHPASTE 120G,2,3/22/24 8:57,401212,275,550,Batticaloa
541131,40044,HAPPY COW CHEESE 120G,6,3/22/24 16:59,401198,1015,6090,Kandy
541132,40029,KIST TOMATO KETCHUP 400G,2,3/24/24 11:10,401141,535,1070,Galle
541133,40001,DILMAH CEYLON TEA 500G,1,3/26/24 10:21,401005,1430,1430,Kalutara
541134,40005,WATAWALA TEA 400G,1,3/28/24 8:22,401056,930,930,Kurunegala
541135,40058,DIVA WASHING POWDER 1KG,2,3/28/24 9:04,401085,775,1550,Kalutara
541136,40060,SUNLIGHT SOAP 115G,6,3/28/24 18:02,401001,145,870,Colombo
541137,40001,DILMAH CEYLON TEA 500G,2,3/28/24 19:00,401050,1430,2860,Kandy
541138,40002,DILMAH EARL GREY TEA 50 BAGS,4,3/31/24 14:08,401023,1015,4060,Anuradhapura
541139,40015,SIDDHALEPA BALM 50G,2,3/31/24 15:54,401035,300,600,Kalutara
541140,40001,DILMAH CEYLON TEA 500G,12,4/1/24 9:51,401109,1430,17160,Gampaha
541141,40004,ZESTA TEA 400G,8,4/1/24 17:58,401169,1250,10000,Matara
541142,40056,SUNSILK BLACK SHAMPOO 200ML,5,4/1/24 18:49,401074,655,3275,Kurunegala
541143,40015,SIDDHALEPA BALM 50G,4,4/2/24 19:23,401114,300,1200,Badulla
541144,40003,DILMAH GREEN TEA 20 BAGS,1,4/3/24 8:49,401031,655,655,Colombo
541145,40064,HORLICKS 500G,5,4/3/24 9:54,401010,1135,5675,Moneragala
541146,40012,MALIBAN CREAM CRACKER 500G,1,4/3/24 17:26,401193,500,500,Galle
541147,40001,DILMAH CEYLON TEA 500G,15,4/5/24 8:39,401041,1430,21450,Ampara
541148,40023,RATHTHI MILK POWDER 400G,6,4/8/24 9:21,401109,1310,7860,Gampaha
541149,DELV,COURIER DELIVERY CHARGE,4,4/9/24 14:25,401191,915,3660,Kandy
541150,40089,KANDOS CHOCOLATE BAR 100G,3,4/9/24 16:48,401187,300,900,Gampaha
541151,40016,LINK SAMAHAN BOX (100 PACKETS),2,4/10/24 16:32,,1790,3580,Colombo
541152,40005,WATAWALA TEA 400G,3,4/10/24 17:02,401005,930,2790,Colombo
541153,40053,WIJAYA CHILLI POWDER 250G,3,4/13/24 15:38,401163,535,1605,Kurunegala
541154,40007,MUNCHEE CHOCOLATE BISCUIT 200G,2,4/13/24 17:16,401024,260,520,Galle
541155,40070,NESPRAY MILK POWDER 400G,2,4/14/24 8:27,401007,1405,2810,Ratnapura
541156,40001,DILMAH CEYLON TEA 500G,2,4/14/24 19:12,401004,1430,2860,Jaffna
541157,40008,MUNCHEE LEMON PUFF 200G,3,4/16/24 9:00,401030,240,720,Matara
541158,40091,USWATTE SPICES MIXED CURRY POWDER 100G,8,4/16/24 18:31,,260,2080,Matara
541159,40055,LIFEBUOY SOAP 100G,3,4/16/24 19:16,401003,155,465,Jaffna
541160,40002,DILMAH EARL GREY TEA 50 BAGS,1,4/17/24 9:53,401103,1015,1015,Colombo
541161,40043,ASTRA MARGARINE 250G,1,4/17/24 10:40,401121,475,475,Nuwara Eliya
541162,DELV,COURIER DELIVERY CHARGE,1,4/18/24 13:01,,915,915,Moneragala
541163,40004,ZESTA TEA 400G,2,4/19/24 13:34,401038,1250,2500,Ratnapura
541164,40003,DILMAH GREEN TEA 20 BAGS,6,4/20/24 14:14,401018,655,3930,Anuradhapura
541165,40005,WATAWALA TEA 400G,2,4/20/24 20:40,,930,1860,Kalutara
541166,40043,ASTRA MARGARINE 250G,5,4/21/24 14:18,,475,2375,Gampaha
541167,40026,KITHUL TREACLE 750ML,2,4/21/24 16:53,401025,2145,4290,Gampaha
541168,40039,CLOGARD TOOTHPASTE 120G,2,4/23/24 15:54,401190,260,520,Kurunegala
541169,40051,LANKA SOY CHICKEN FLAVOUR 90G,2,4/24/24 20:50,,145,290,Jaffna
541170,40007,MUNCHEE CHOCOLATE BISCUIT 200G,3,4/26/24 16:09,401049,260,780,Kandy
541171,40010,MALIBAN MARIE BISCUITS 400G,1,4/27/24 16:33,401013,415,415,Polonnaruwa
541172,40090,RITZBURY CHOCOLATE BAR 100G,3,4/28/24 17:04,,310,930,Ratnapura
541173,40033,HARISCHANDRA NOODLES 400G,1,4/29/24 9:23,,300,300,Galle
541174,40001,DILMAH CEYLON TEA 500G,4,5/2/24 10:15,,1430,5720,Ampara
541175,40004,ZESTA TEA 400G,5,5/2/24 11:17,401212,1250,6250,Kurunegala
541176,40014,SPA CEYLON HAND CREAM,2,5/3/24 12:14,401015,2625,5250,Mullaitivu
541177,40052,WIJAYA ROASTED CURRY POWDER 250G,6,5/3/24 16:52,401011,475,2850,Ratnapura
541178,40010,MALIBAN MARIE BISCUITS 400G,1,5/3/24 20:25,401003,415,415,Polonnaruwa
541179,40010,MALIBAN MARIE BISCUITS 400G,10,5/4/24 9:55,401021,415,4150,Colombo
541180,40087,CARGILLS MAGIC SAUSAGES 400G,4,5/4/24 11:56,401190,930,3720,Hambantota
541181,40015,SIDDHALEPA BALM 50G,4,5/5/24 8:51,401064,300,1200,Nuwara Eliya
541182,40020,ELEPHANT HOUSE CREAM SODA 1.5L,4,5/7/24 14:28,401016,475,1900,Ratnapura
541183,40055,LIFEBUOY SOAP 100G,4,5/8/24 12:14,401061,155,620,Ratnapura
541184,40019,ELEPHANT HOUSE GINGER BEER 1.5L,3,5/9/24 10:46,401131,475,1425,Mannar
541185,40009,MUNCHEE TIKIRI MARIE 80G,1,5/9/24 11:53,,85,85,Polonnaruwa
541186,40088,CARGILLS FRESH EGGS (10),3,5/9/24 12:49,401156,415,1245,Kurunegala
541187,40018,MD MANGO CHUTNEY 400G,2,5/9/24 13:21,401070,775,1550,Kurunegala
541188,40033,HARISCHANDRA NOODLES 400G,1,5/9/24 17:56,401173,300,300,Polonnaruwa
541189,40013,SPA CEYLON SLEEP BODY LOTION,3,5/10/24 10:47,401080,4175,12525,Matara
541190,40015,SIDDHALEPA BALM 50G,1,5/11/24 14:16,401190,300,300,Colombo
541191,40042,MARINA COCONUT OIL 1L,12,5/14/24 14:27,401137,1135,13620,Kandy
541192,40014,SPA CEYLON HAND CREAM,5,5/14/24 16:56,401006,2625,13125,Batticaloa
541193,40024,HIGHLAND MILK 1L,2,5/15/24 10:29,401202,475,950,Ampara
541194,40019,ELEPHANT HOUSE GINGER BEER 1.5L,2,5/17/24 17:00,401037,475,950,Matara
541195,40014,SPA CEYLON HAND CREAM,4,5/20/24 16:23,401121,2625,10500,Matara
541196,40030,KIST MIXED FRUIT NECTAR 1L,1,5/21/24 18:06,401187,655,655,Ampara
541197,40020,ELEPHANT HOUSE CREAM SODA 1.5L,2,5/22/24 16:39,401181,475,950,Moneragala
541198,40021,ELEPHANT HOUSE VANILLA ICE CREAM 1L,2,5/22/24 19:28,401213,955,1910,Anuradhapura
541199,40057,VIM DISHWASH LIQUID 500ML,3,5/23/24 14:37,401001,535,1605,Hambantota
541200,40048,EDINBOROUGH SOY SAUCE 400ML,1,5/25/24 11:14,401042,415,415,Colombo
541201,40036,MAGGI COCONUT MILK POWDER 300G,3,5/25/24 17:33,401069,895,2685,Ampara
541202,40002,DILMAH EARL GREY TEA 50 BAGS,6,5/25/24 18:37,,1015,6090,Colombo
541203,40065,FAIR & LOVELY CREAM 50G,8,5/27/24 10:51,401143,380,3040,Ampara
541204,40007,MUNCHEE CHOCOLATE BISCUIT 200G,1,5/27/24 12:26,401137,260,260,Matara
541205,40077,PILAWOOS FALOODA MIX 200G,5,5/31/24 10:08,401147,415,2075,Batticaloa
541206,40088,CARGILLS FRESH EGGS (10),8,6/1/24 11:10,401123,415,3320,Galle
541207,40051,LANKA SOY CHICKEN FLAVOUR 90G,3,6/2/24 8:59,401063,145,435,Jaffna
541208,40012,MALIBAN CREAM CRACKER 500G,2,6/2/24 10:46,401009,500,1000,Kalutara
541209,40001,DILMAH CEYLON TEA 500G,2,6/3/24 12:55,401066,1430,2860,Gampaha
541210,40079,CEYLON TOBACCO (CIGARETTES PACK),2,6/4/24 14:15,401070,1430,2860,Ampara
541211,40008,MUNCHEE LEMON PUFF 200G,8,6/6/24 13:39,401090,240,1920,Vavuniya
541212,40023,RATHTHI MILK POWDER 400G,12,6/7/24 10:45,401085,1310,15720,Kalutara
541213,40080,COCA-COLA 1.5L,4,6/8/24 16:33,401132,415,1660,Colombo
541214,40053,WIJAYA CHILLI POWDER 250G,12,6/11/24 18:06,401056,535,6420,Ratnapura
541215,40019,ELEPHANT HOUSE GINGER BEER 1.5L,20,6/12/24 14:03,401145,475,9500,Kandy
541216,40002,DILMAH EARL GREY TEA 50 BAGS,1,6/13/24 17:44,401041,1015,1015,Ratnapura
541217,40034,HARISCHANDRA COFFEE 100G,2,6/15/24 13:36,401129,455,910,Kurunegala
541218,40008,MUNCHEE LEMON PUFF 200G,5,6/16/24 8:35,401100,240,1200,Ampara
541219,40021,ELEPHANT HOUSE VANILLA ICE CREAM 1L,5,6/16/24 12:27,401095,955,4775,Kurunegala
541220,40017,MD MIXED FRUIT JAM 500G,5,6/19/24 9:54,401040,775,3875,Colombo
541221,40021,ELEPHANT HOUSE VANILLA ICE CREAM 1L,8,6/20/24 20:57,401014,955,7640,Gampaha
541222,40045,PANADOL 100 TABLETS,2,6/23/24 10:17,,535,1070,Kandy
541223,40030,KIST MIXED FRUIT NECTAR 1L,10,6/24/24 14:24,401024,655,6550,Kilinochchi
541224,40047,PELWATTE BUTTER 200G,2,6/24/24 14:44,401010,895,1790,Vavuniya
541225,40009,MUNCHEE TIKIRI MARIE 80G,3,6/26/24 14:39,,85,255,Colombo
541226,40008,MUNCHEE LEMON PUFF 200G,1,6/28/24 11:47,401077,240,240,Gampaha
541227,40084,AKBAR TEA 400G,8,6/28/24 15:05,,835,6680,Moneragala
541228,40004,ZESTA TEA 400G,15,6/29/24 12:26,401015,1250,18750,Polonnaruwa
541229,40046,MARMITE 100G,2,6/29/24 16:21,401162,895,1790,Kegalle
541230,40058,DIVA WASHING POWDER 1KG,1,6/30/24 8:14,,775,775,Batticaloa
541231,40008,MUNCHEE LEMON PUFF 200G,5,6/30/24 11:02,401122,240,1200,Hambantota
541232,40006,MUNCHEE SUPER CREAM CRACKER 500G,2,6/30/24 17:04,401012,535,1070,Badulla
541233,40008,MUNCHEE LEMON PUFF 200G,10,7/1/24 17:28,401002,240,2400,Colombo
541234,40002,DILMAH EARL GREY TEA 50 BAGS,2,7/4/24 17:21,401170,1015,2030,Nuwara Eliya
541235,40014,SPA CEYLON HAND CREAM,1,7/4/24 20:25,401013,2625,2625,Ratnapura
541236,40014,SPA CEYLON HAND CREAM,6,7/5/24 15:40,401052,2625,15750,Kegalle
541237,40007,MUNCHEE CHOCOLATE BISCUIT 200G,1,7/6/24 16:40,401210,260,260,Galle
541238,DELV,COURIER DELIVERY CHARGE,3,7/7/24 20:23,401091,915,2745,Colombo
541239,40004,ZESTA TEA 400G,2,7/8/24 19:44,401008,1250,2500,Moneragala
541240,40071,MA MA NOODLES 5 PACK,3,7/9/24 20:44,401033,475,1425,Kegalle
541241,40046,MARMITE 100G,1,7/10/24 11:28,401221,895,895,Matara
541242,40059,SURF EXCEL 1KG,1,7/10/24 16:02,,1015,1015,Gampaha
541243,40074,ARALIYA WHITE RICE 5KG,4,7/12/24 14:21,401096,1730,6920,Polonnaruwa
541244,40036,MAGGI COCONUT MILK POWDER 300G,2,7/12/24 18:24,401191,895,1790,Colombo
541245,40033,HARISCHANDRA NOODLES 400G,6,7/14/24 10:14,401180,300,1800,Ratnapura
541246,40041,BABY CHERAMY SOAP 90G,2,7/14/24 17:28,401073,165,330,Matale
541247,40062,NESTOMALT 400G,2,7/14/24 18:28,401110,740,1480,Kandy
541248,40047,PELWATTE BUTTER 200G,4,7/16/24 11:10,401076,895,3580,Badulla
541249,40069,ANCHOR BUTTER 200G,1,7/17/24 11:04,,930,930,Anuradhapura
541250,40011,MALIBAN LEMON PUFF 200G,5,7/17/24 19:22,,240,1200,Galle
541251,40034,HARISCHANDRA COFFEE 100G,3,7/18/24 12:33,401061,455,1365,Colombo
541252,40017,MD MIXED FRUIT JAM 500G,4,7/19/24 10:03,401221,775,3100,Polonnaruwa
541253,40066,PONDS TALCUM POWDER 100G,3,7/19/24 14:48,401013,455,1365,Colombo
541254,40005,WATAWALA TEA 400G,4,7/19/24 18:03,401189,930,3720,Ratnapura
541255,40024,HIGHLAND MILK 1L,6,7/21/24 8:58,,475,2850,Matara
541256,40024,HIGHLAND MILK 1L,2,7/27/24 10:51,401006,475,950,Ampara
541257,40057,VIM DISHWASH LIQUID 500ML,3,7/27/24 16:19,401173,535,1605,Gampaha
C541258,40021,ELEPHANT HOUSE VANILLA ICE CREAM 1L,-1,7/29/24 10:03,401145,955,-955,Gampaha
541259,40084,AKBAR TEA 400G,1,7/30/24 9:48,401088,835,835,Galle
541260,40001,DILMAH CEYLON TEA 500G,2,7/30/24 11:00,401079,1430,2860,Kegalle
541261,40061,VELVET BEAUTY SOAP 100G,4,7/30/24 16:37,401136,180,720,Badulla
541262,40011,MALIBAN LEMON PUFF 200G,1,8/2/24 9:06,,240,240,Kandy
541263,40036,MAGGI COCONUT MILK POWDER 300G,2,8/2/24 13:20,,895,1790,Nuwara Eliya
541264,40007,MUNCHEE CHOCOLATE BISCUIT 200G,1,8/3/24 14:23,,260,260,Colombo
541265,40042,MARINA COCONUT OIL 1L,5,8/4/24 14:49,,1135,5675,Nuwara Eliya
541266,40003,DILMAH GREEN TEA 20 BAGS,5,8/6/24 18:42,401136,655,3275,Ampara
541267,40025,KOTMALE FRESH MILK 1L,3,8/7/24 8:25,401212,535,1605,Kegalle
541268,40003,DILMAH GREEN TEA 20 BAGS,3,8/8/24 10:20,401207,655,1965,Colombo
541269,40006,MUNCHEE SUPER CREAM CRACKER 500G,4,8/9/24 20:32,401158,535,2140,Kegalle
541270,40034,HARISCHANDRA COFFEE 100G,12,8/11/24 14:54,401104,455,5460,Matara
541271,40002,DILMAH EARL GREY TEA 50 BAGS,1,8/12/24 8:00,401071,1015,1015,Nuwara Eliya
541272,40015,SIDDHALEPA BALM 50G,12,8/13/24 11:19,401044,300,3600,Galle
541273,40016,LINK SAMAHAN BOX (100 PACKETS),12,8/13/24 20:42,401214,1790,21480,Colombo
541274,40031,PRIMA KOTTU MEE CUP,1,8/15/24 10:50,401006,180,180,Gampaha
541275,40029,KIST TOMATO KETCHUP 400G,12,8/16/24 13:59,401079,535,6420,Kandy
541276,40066,PONDS TALCUM POWDER 100G,3,8/16/24 16:05,401166,455,1365,Matara
541277,40045,PANADOL 100 TABLETS,3,8/17/24 20:42,401210,535,1605,Ampara
541278,40029,KIST TOMATO KETCHUP 400G,4,8/23/24 18:31,401178,535,2140,Gampaha
541279,40034,HARISCHANDRA COFFEE 100G,12,8/26/24 13:49,,455,5460,Kalutara
541280,40029,KIST TOMATO KETCHUP 400G,2,8/27/24 8:24,401217,535,1070,Colombo
541281,40002,DILMAH EARL GREY TEA 50 BAGS,12,8/28/24 15:52,401030,1015,12180,Colombo
541282,40088,CARGILLS FRESH EGGS (10),3,8/29/24 11:03,401078,415,1245,Gampaha
541283,40014,SPA CEYLON HAND CREAM,3,8/29/24 14:48,401020,2625,7875,Kalutara
541284,40046,MARMITE 100G,1,8/30/24 11:18,,895,895,Vavuniya
541285,40032,PRIMA STELLA NOODLES 400G,2,8/30/24 17:29,401100,335,670,Galle
541286,40001,DILMAH CEYLON TEA 500G,2,8/31/24 19:21,401068,1430,2860,Anuradhapura
541287,40004,ZESTA TEA 400G,4,9/1/24 9:02,401005,1250,5000,Jaffna
541288,40069,ANCHOR BUTTER 200G,3,9/1/24 10:57,401201,930,2790,Colombo
541289,40025,KOTMALE FRESH MILK 1L,1,9/2/24 13:50,401065,535,535,Kilinochchi
541290,40011,MALIBAN LEMON PUFF 200G,4,9/2/24 18:17,401058,240,960,Ratnapura
541291,40009,MUNCHEE TIKIRI MARIE 80G,3,9/4/24 16:02,401068,85,255,Badulla
541292,40030,KIST MIXED FRUIT NECTAR 1L,2,9/6/24 8:29,401121,655,1310,Anuradhapura
541293,40029,KIST TOMATO KETCHUP 400G,4,9/7/24 18:39,401021,535,2140,Hambantota
541294,40003,DILMAH GREEN TEA 20 BAGS,8,9/8/24 17:58,,655,5240,Anuradhapura
541295,40001,DILMAH CEYLON TEA 500G,2,9/10/24 11:38,401014,1430,2860,Colombo
541296,40014,SPA CEYLON HAND CREAM,2,9/12/24 10:16,401142,2625,5250,Polonnaruwa
541297,40004,ZESTA TEA 400G,3,9/12/24 20:06,401007,1250,3750,Badulla
541298,40037,MOTHA STRAWBERRY JELLY 100G,15,9/13/24 20:52,401202,145,2175,Badulla
541299,40002,DILMAH EARL GREY TEA 50 BAGS,5,9/14/24 15:35,401055,1015,5075,Badulla
541300,40076,CEYLON COLD STORES YOGHURT 80G,1,9/14/24 16:53,401095,105,105,Kandy
541301,40013,SPA CEYLON SLEEP BODY LOTION,6,9/15/24 12:53,401089,4175,25050,Badulla
541302,40034,HARISCHANDRA COFFEE 100G,3,9/16/24 18:36,,455,1365,Colombo
541303,40042,MARINA COCONUT OIL 1L,3,9/18/24 8:07,401138,1135,3405,Moneragala
541304,40002,DILMAH EARL GREY TEA 50 BAGS,8,9/19/24 9:49,401144,1015,8120,Matara
541305,40010,MALIBAN MARIE BISCUITS 400G,3,9/19/24 13:33,401217,415,1245,Kalutara
541306,40078,SOFTLOGIC COCONUT MILK 400ML,1,9/21/24 10:09,401155,380,380,Kurunegala
541307,40004,ZESTA TEA 400G,1,9/22/24 17:59,401009,1250,1250,Badulla
541308,40005,WATAWALA TEA 400G,6,9/23/24 15:27,401037,930,5580,Kandy
541309,40078,SOFTLOGIC COCONUT MILK 400ML,10,9/23/24 20:38,401220,380,3800,Anuradhapura
541310,40020,ELEPHANT HOUSE CREAM SODA 1.5L,4,9/26/24 20:08,401035,475,1900,Kurunegala
541311,40011,MALIBAN LEMON PUFF 200G,10,9/28/24 13:25,,240,2400,Nuwara Eliya
541312,40031,PRIMA KOTTU MEE CUP,4,9/30/24 20:26,401201,180,720,Kandy
541313,40045,PANADOL 100 TABLETS,2,10/1/24 11:26,401083,535,1070,Gampaha
541314,40002,DILMAH EARL GREY TEA 50 BAGS,2,10/2/24 15:03,401219,1015,2030,Gampaha
541315,40002,DILMAH EARL GREY TEA 50 BAGS,2,10/3/24 11:54,401085,1015,2030,Colombo
541316,40081,SPRITE 1.5L,4,10/5/24 8:32,401039,415,1660,Kegalle
541317,40074,ARALIYA WHITE RICE 5KG,5,10/6/24 9:00,401109,1730,8650,Gampaha
541318,40002,DILMAH EARL GREY TEA 50 BAGS,2,10/9/24 11:17,401037,1015,2030,Badulla
541319,40032,PRIMA STELLA NOODLES 400G,5,10/10/24 10:39,401126,335,1675,Moneragala
541320,40011,MALIBAN LEMON PUFF 200G,3,10/10/24 12:04,401051,240,720,Kurunegala
541321,40019,ELEPHANT HOUSE GINGER BEER 1.5L,6,10/11/24 9:05,401189,475,2850,Kalutara
541322,40084,AKBAR TEA 400G,4,10/14/24 11:26,401055,835,3340,Vavuniya
541323,40039,CLOGARD TOOTHPASTE 120G,2,10/14/24 15:27,401104,260,520,Badulla
541324,40071,MA MA NOODLES 5 PACK,6,10/16/24 13:31,401218,475,2850,Gampaha
541325,40081,SPRITE 1.5L,1,10/20/24 9:48,401215,415,415,Batticaloa
541326,40029,KIST TOMATO KETCHUP 400G,5,10/20/24 14:21,401009,535,2675,Kandy
541327,40004,ZESTA TEA 400G,4,10/21/24 10:29,401003,1250,5000,Ratnapura
541328,40014,SPA CEYLON HAND CREAM,1,10/23/24 11:21,,2625,2625,Colombo
541329,40016,LINK SAMAHAN BOX (100 PACKETS),4,10/23/24 14:18,,1790,7160,Gampaha
541330,40073,DELMEGE BASMATI RICE 5KG,2,10/24/24 10:56,401088,2505,5010,Badulla
541331,40064,HORLICKS 500G,2,10/26/24 10:37,401147,1135,2270,Hambantota
541332,40005,WATAWALA TEA 400G,1,10/27/24 8:30,401194,930,930,Galle
541333,40015,SIDDHALEPA BALM 50G,5,10/28/24 20:19,,300,1500,Polonnaruwa
541334,40021,ELEPHANT HOUSE VANILLA ICE CREAM 1L,15,10/30/24 12:35,401046,955,14325,Matara
541335,40053,WIJAYA CHILLI POWDER 250G,1,11/1/24 18:08,401152,535,535,Nuwara Eliya
541336,40050,RANCRISP CASHEWS 50G,6,11/3/24 14:38,401012,415,2490,Moneragala
541337,40032,PRIMA STELLA NOODLES 400G,8,11/3/24 16:30,,335,2680,Kurunegala
541338,40040,SIGNAL TOOTHPASTE 120G,3,11/8/24 11:07,,275,825,Ratnapura
541339,40071,MA MA NOODLES 5 PACK,3,11/8/24 11:40,401176,475,1425,Colombo
541340,40087,CARGILLS MAGIC SAUSAGES 400G,2,11/9/24 20:45,401102,930,1860,Badulla
541341,40045,PANADOL 100 TABLETS,2,11/10/24 8:22,401147,535,1070,Gampaha
541342,40031,PRIMA KOTTU MEE CUP,15,11/11/24 14:17,401187,180,2700,Kalutara
541343,40075,RANMUTHU RICE 5KG,12,11/12/24 20:41,,1790,21480,Polonnaruwa
541344,40001,DILMAH CEYLON TEA 500G,6,11/13/24 15:49,401111,1430,8580,Kalutara
541345,40036,MAGGI COCONUT MILK POWDER 300G,1,11/14/24 9:04,401188,895,895,Matara
541346,40008,MUNCHEE LEMON PUFF 200G,4,11/14/24 13:18,401146,240,960,Trincomalee
541347,40060,SUNLIGHT SOAP 115G,4,11/16/24 16:16,,145,580,Anuradhapura
541348,40005,WATAWALA TEA 400G,2,11/19/24 8:47,401081,930,1860,Ratnapura
541349,40002,DILMAH EARL GREY TEA 50 BAGS,1,11/20/24 8:34,401080,1015,1015,Matara
541350,40023,RATHTHI MILK POWDER 400G,3,11/21/24 11:25,401011,1310,3930,Polonnaruwa
541351,40031,PRIMA KOTTU MEE CUP,2,11/21/24 13:03,401054,180,360,Gampaha
541352,DELV,COURIER DELIVERY CHARGE,5,11/21/24 15:24,401130,915,4575,Mannar
541353,40003,DILMAH GREEN TEA 20 BAGS,5,11/22/24 11:43,401012,655,3275,Badulla
541354,40036,MAGGI COCONUT MILK POWDER 300G,2,11/22/24 12:40,401207,895,1790,Kandy
541355,40001,DILMAH CEYLON TEA 500G,10,11/24/24 16:21,401197,1430,14300,Gampaha
541356,40033,HARISCHANDRA NOODLES 400G,2,11/24/24 17:46,401103,300,600,Gampaha
541357,40057,VIM DISHWASH LIQUID 500ML,2,11/25/24 9:26,401219,535,1070,Batticaloa
541358,40020,ELEPHANT HOUSE CREAM SODA 1.5L,3,11/25/24 19:06,401102,475,1425,Colombo
541359,40001,DILMAH CEYLON TEA 500G,3,11/26/24 13:22,401204,1430,4290,Colombo
541360,40013,SPA CEYLON SLEEP BODY LOTION,1,11/29/24 10:09,401067,4175,4175,Ampara
541361,40025,KOTMALE FRESH MILK 1L,2,11/29/24 12:53,,535,1070,Gampaha
541362,40078,SOFTLOGIC COCONUT MILK 400ML,6,11/29/24 19:36,401160,380,2280,Moneragala
541363,40001,DILMAH CEYLON TEA 500G,15,11/30/24 14:18,401066,1430,21450,Badulla
541364,40092,ARALIYA COCONUT MILK POWDER 300G,1,12/1/24 13:48,,835,835,Kandy
541365,40088,CARGILLS FRESH EGGS (10),10,12/1/24 13:59,401087,415,4150,Gampaha
541366,40016,LINK SAMAHAN BOX (100 PACKETS),8,12/3/24 10:29,401136,1790,14320,Matara
541367,40062,NESTOMALT 400G,1,12/4/24 17:17,401063,740,740,Kandy
541368,40088,CARGILLS FRESH EGGS (10),3,12/4/24 19:40,,415,1245,Polonnaruwa
541369,40001,DILMAH CEYLON TEA 500G,6,12/8/24 12:50,401038,1430,8580,Colombo
541370,40001,DILMAH CEYLON TEA 500G,3,12/8/24 19:36,401057,1430,4290,Matale
541371,40014,SPA CEYLON HAND CREAM,3,12/9/24 10:03,401005,2625,7875,Kandy
541372,40003,DILMAH GREEN TEA 20 BAGS,1,12/9/24 14:37,401002,655,655,Kalutara
541373,40028,BAIRAHA CHICKEN 1KG,4,12/10/24 11:17,401017,1730,6920,Trincomalee
541374,40040,SIGNAL TOOTHPASTE 120G,3,12/10/24 14:09,401063,275,825,Gampaha
541375,40003,DILMAH GREEN TEA 20 BAGS,6,12/10/24 20:38,401120,655,3930,Kurunegala
541376,40038,MOTHA FALUDA MIX 100G,2,12/11/24 8:54,,240,480,Kurunegala
541377,40009,MUNCHEE TIKIRI MARIE 80G,2,12/11/24 17:48,401206,85,170,Galle
541378,40052,WIJAYA ROASTED CURRY POWDER 250G,1,12/13/24 10:24,401143,475,475,Moneragala
541379,40012,MALIBAN CREAM CRACKER 500G,6,12/13/24 16:42,401044,500,3000,Gampaha
541380,40009,MUNCHEE TIKIRI MARIE 80G,2,12/13/24 18:32,401030,85,170,Kandy
541381,40001,DILMAH CEYLON TEA 500G,10,12/14/24 14:31,401221,1430,14300,Matara
541382,40001,DILMAH CEYLON TEA 500G,3,12/15/24 15:33,401185,1430,4290,Anuradhapura
541383,40039,CLOGARD TOOTHPASTE 120G,5,12/15/24 19:12,401100,260,1300,Hambantota
541384,40036,MAGGI COCONUT MILK POWDER 300G,6,12/16/24 9:23,,895,5370,Moneragala
541385,40066,PONDS TALCUM POWDER 100G,12,12/16/24 16:15,401182,455,5460,Badulla
541386,40001,DILMAH CEYLON TEA 500G,2,12/17/24 13:55,401149,1430,2860,Colombo
541387,40019,ELEPHANT HOUSE GINGER BEER 1.5L,2,12/18/24 9:20,401129,475,950,Polonnaruwa
541388,40057,VIM DISHWASH LIQUID 500ML,8,12/18/24 11:04,401168,535,4280,Colombo
541389,40048,EDINBOROUGH SOY SAUCE 400ML,4,12/19/24 9:57,,415,1660,Nuwara Eliya
541390,40006,MUNCHEE SUPER CREAM CRACKER 500G,1,12/20/24 18:42,401141,535,535,Anuradhapura
541391,40014,SPA CEYLON HAND CREAM,12,12/21/24 10:27,,2625,31500,Matara
541392,40004,ZESTA TEA 400G,2,12/21/24 19:07,401142,1250,2500,Kalutara
